time,open,high,low,close,tick_volume,spread,real_volume
2026-04-30 14:20:00,4635.78,4643.39,4633.82,4636.35,1291,42,0
2026-04-30 14:25:00,4636.62,4637.7,4630.15,4637.51,1525,42,0
2026-04-30 14:30:00,4637.53,4637.76,4628.07,4629.86,1443,42,0
2026-04-30 14:35:00,4629.84,4632.46,4628.85,4629.13,1285,42,0
2026-04-30 14:40:00,4629.15,4630.71,4626.57,4629.5,1123,43,0
2026-04-30 14:45:00,4629.49,4635.15,4628.45,4634.87,1140,42,0
2026-04-30 14:50:00,4634.9,4635.28,4627.93,4630.31,1058,42,0
2026-04-30 14:55:00,4630.26,4631.47,4628.17,4630.04,971,42,0
2026-04-30 15:00:00,4630.03,4636.62,4629.4,4635.67,1158,42,0
2026-04-30 15:05:00,4635.66,4637.28,4630.51,4631.05,1136,42,0
2026-04-30 15:10:00,4631.1,4635.86,4631.05,4635.71,808,42,0
2026-04-30 15:15:00,4635.68,4636.57,4628.32,4631.24,1319,42,0
2026-04-30 15:20:00,4632.29,4637.23,4630.98,4633.04,1350,42,0
2026-04-30 15:25:00,4633.05,4635.06,4628.87,4628.99,1065,42,0
2026-04-30 15:30:00,4628.93,4636.37,4624.6,4627.55,1334,49,0
2026-04-30 15:35:00,4627.6,4633.57,4626.46,4631.62,1173,42,0
2026-04-30 15:40:00,4631.14,4631.69,4625.27,4625.68,1161,42,0
2026-04-30 15:45:00,4625.66,4631.43,4624.56,4626.85,1249,42,0
2026-04-30 15:50:00,4626.82,4635.46,4625.79,4635.05,1225,42,0
2026-04-30 15:55:00,4635.1,4640.0,4632.78,4639.43,1163,42,0
2026-04-30 16:00:00,4639.47,4643.96,4638.28,4640.12,1518,42,0
2026-04-30 16:05:00,4640.14,4640.61,4634.56,4639.87,1369,42,0
2026-04-30 16:10:00,4639.88,4642.24,4636.84,4640.95,1297,43,0
2026-04-30 16:15:00,4641.12,4645.64,4635.33,4638.26,1301,42,0
2026-04-30 16:20:00,4638.27,4638.95,4634.03,4635.27,1181,42,0
2026-04-30 16:25:00,4635.24,4638.46,4632.93,4633.48,1308,42,0
2026-04-30 16:30:00,4633.51,4634.47,4628.36,4628.65,1820,42,0
2026-04-30 16:35:00,4628.78,4629.56,4623.55,4623.99,1686,42,0
2026-04-30 16:40:00,4624.01,4626.49,4620.2,4625.38,1528,42,0
2026-04-30 16:45:00,4625.27,4625.27,4613.49,4618.21,1710,42,0
2026-04-30 16:50:00,4618.28,4619.82,4611.47,4613.77,1751,42,0
2026-04-30 16:55:00,4613.7,4614.32,4610.62,4610.89,1578,42,0
2026-04-30 17:00:00,4610.86,4624.88,4609.54,4620.31,1722,42,0
2026-04-30 17:05:00,4620.3,4625.54,4617.22,4620.84,1729,42,0
2026-04-30 17:10:00,4620.86,4622.35,4616.09,4620.26,1650,42,0
2026-04-30 17:15:00,4620.27,4624.49,4616.04,4621.97,1717,42,0
2026-04-30 17:20:00,4621.73,4625.77,4619.32,4623.58,1628,42,0
2026-04-30 17:25:00,4623.59,4624.11,4618.91,4622.76,1569,42,0
2026-04-30 17:30:00,4622.82,4622.82,4613.09,4617.1,1647,42,0
2026-04-30 17:35:00,4617.09,4617.09,4610.85,4612.22,1658,42,0
2026-04-30 17:40:00,4612.21,4620.67,4612.21,4617.6,1661,43,0
2026-04-30 17:45:00,4617.58,4622.83,4617.05,4619.13,1521,42,0
2026-04-30 17:50:00,4619.18,4623.75,4618.63,4621.45,1528,42,0
2026-04-30 17:55:00,4621.04,4622.54,4617.79,4619.61,1539,42,0
2026-04-30 18:00:00,4619.56,4622.78,4615.55,4617.15,1534,42,0
2026-04-30 18:05:00,4616.98,4623.77,4614.79,4623.24,1572,42,0
2026-04-30 18:10:00,4623.23,4623.98,4616.43,4619.87,1453,42,0
2026-04-30 18:15:00,4619.8,4622.98,4616.98,4619.46,1460,42,0
2026-04-30 18:20:00,4619.45,4620.88,4615.48,4620.53,1389,42,0
2026-04-30 18:25:00,4620.54,4624.27,4619.43,4622.8,1381,42,0
2026-04-30 18:30:00,4622.83,4625.17,4621.49,4623.06,1369,42,0
2026-04-30 18:35:00,4623.07,4624.2,4615.13,4615.17,1316,42,0
2026-04-30 18:40:00,4615.1,4617.66,4613.31,4615.5,1297,42,0
2026-04-30 18:45:00,4615.47,4615.49,4612.6,4614.31,1335,42,0
2026-04-30 18:50:00,4614.3,4615.45,4611.25,4614.29,1200,42,0
2026-04-30 18:55:00,4614.34,4617.18,4613.77,4615.24,960,42,0
2026-04-30 19:00:00,4615.18,4615.77,4609.96,4614.22,1125,46,0
2026-04-30 19:05:00,4614.35,4617.3,4613.7,4613.74,1054,45,0
2026-04-30 19:10:00,4613.8,4615.21,4611.42,4611.59,960,44,0
2026-04-30 19:15:00,4611.6,4611.75,4605.5,4607.61,1219,42,0
2026-04-30 19:20:00,4607.6,4611.22,4606.59,4610.98,1029,42,0
2026-04-30 19:25:00,4610.89,4611.71,4606.83,4607.94,983,42,0
2026-04-30 19:30:00,4607.9,4613.69,4606.94,4612.83,1011,42,0
2026-04-30 19:35:00,4612.84,4612.84,4609.46,4610.55,941,42,0
2026-04-30 19:40:00,4610.59,4611.23,4608.62,4608.91,867,42,0
2026-04-30 19:45:00,4608.84,4613.48,4608.49,4613.21,927,42,0
2026-04-30 19:50:00,4613.23,4617.62,4612.04,4616.4,1076,42,0
2026-04-30 19:55:00,4616.39,4616.39,4605.26,4607.46,1222,50,0
2026-04-30 20:00:00,4607.49,4617.1,4607.49,4617.09,1287,44,0
2026-04-30 20:05:00,4617.04,4618.26,4614.34,4617.46,1116,42,0
2026-04-30 20:10:00,4617.58,4619.79,4615.78,4615.79,1120,42,0
2026-04-30 20:15:00,4615.75,4617.74,4612.78,4617.74,917,42,0
2026-04-30 20:20:00,4617.77,4620.64,4616.56,4619.45,1058,44,0
2026-04-30 20:25:00,4619.36,4620.08,4614.87,4617.8,1091,43,0
2026-04-30 20:30:00,4617.65,4621.39,4616.34,4617.56,1265,42,0
